drugbankid,atccodes,targets,name
DB09209,R05DA08,Kappa-type opioid receptor,Pholcodine
DB09209,R05DA08,Delta-type opioid receptor,Pholcodine
DB09213,M01AE14,Prostaglandin G/H synthase 2,Dexibuprofen
DB09213,M01AE14,Prostaglandin G/H synthase 1,Dexibuprofen
DB09213,M01AE14,Apoptosis regulator Bcl-2,Dexibuprofen
DB09213,M01AE14,Thrombomodulin,Dexibuprofen
DB09213,M01AE14,Tissue-type plasminogen activator,Dexibuprofen
DB09213,M01AE14,"Fatty acid-binding protein, intestinal",Dexibuprofen
DB09213,M01AE14,Peroxisome proliferator-activated receptor gamma,Dexibuprofen
DB09213,M01AE14,Cystic fibrosis transmembrane conductance regulator,Dexibuprofen
DB09213,M01AE14,Solute carrier family 15 member 1,Dexibuprofen
DB09213,M01AE14,Peroxisome proliferator-activated receptor alpha,Dexibuprofen
DB09213,M01AE14,Platelet glycoprotein Ib alpha chain,Dexibuprofen
DB09213,M01AE14,Protein S100-A7,Dexibuprofen
DB09214,M02AA27,Prostaglandin G/H synthase 1,Dexketoprofen
DB09214,M02AA27,Prostaglandin G/H synthase 2,Dexketoprofen
DB09214,N02AJ14,Prostaglandin G/H synthase 1,Dexketoprofen
DB09214,N02AJ14,Prostaglandin G/H synthase 2,Dexketoprofen
DB09214,M01AE17,Prostaglandin G/H synthase 1,Dexketoprofen
DB09214,M01AE17,Prostaglandin G/H synthase 2,Dexketoprofen
DB09215,M01AC04,Prostaglandin G/H synthase 1,Droxicam
DB09215,M01AC04,Prostaglandin G/H synthase 2,Droxicam
DB09216,M01AG02,Prostaglandin G/H synthase 1,Tolfenamic acid
DB09216,M01AG02,Prostaglandin G/H synthase 2,Tolfenamic acid
DB09220,C01DX16,ATP-binding cassette sub-family C member 9,Nicorandil
DB09224,N05AD03,Dopamine D2 receptor,Melperone
DB09225,N05AX11,D(1) dopamine receptor,Zotepine
DB09225,N05AX11,Dopamine D2 receptor,Zotepine
DB09225,N05AX11,5-hydroxytryptamine receptor 2A,Zotepine
DB09225,N05AX11,5-hydroxytryptamine receptor 6,Zotepine
DB09225,N05AX11,5-hydroxytryptamine receptor 7,Zotepine
DB09225,N05AX11,Sodium-dependent noradrenaline transporter,Zotepine
DB09225,N05AX11,Sodium-dependent serotonin transporter,Zotepine
DB09227,C08CA12,Voltage-dependent L-type calcium channel subunit alpha-1C,Barnidipine
DB09228,B06AC04,Complement C1r subcomponent,Conestat alfa
DB09228,B06AC04,Complement C1s subcomponent,Conestat alfa
DB09228,B06AC04,Plasma kallikrein,Conestat alfa
DB09228,B06AC04,Coagulation factor XII,Conestat alfa
DB09228,B06AC04,Prothrombin,Conestat alfa
DB09228,B06AC04,Coagulation factor XI,Conestat alfa
DB09228,B06AC04,Tissue-type plasminogen activator,Conestat alfa
DB09231,C08CA15,Voltage-dependent L-type calcium channel,Benidipine
DB09231,C08CA15,Voltage-dependent N-type calcium channel subunit alpha-1B,Benidipine
DB09231,C08CA15,Voltage-dependent T-type calcium channel,Benidipine
DB09232,C08CA14,Voltage-dependent N-type calcium channel subunit alpha-1B,Cilnidipine
DB09232,C08CA14,Voltage-dependent L-type calcium channel,Cilnidipine
DB09236,C08CA09,Voltage-dependent L-type calcium channel,Lacidipine
DB09238,C08CA11,Voltage-dependent L-type calcium channel,Manidipine
DB09238,C08CA11,Voltage-dependent T-type calcium channel,Manidipine
DB09238,C09BB12,Voltage-dependent L-type calcium channel,Manidipine
DB09238,C09BB12,Voltage-dependent T-type calcium channel,Manidipine
DB09241,V03AB17,Guanylate cyclase soluble subunit alpha-2,Methylene blue
DB09241,V03AB17,"Nitric oxide synthase, brain",Methylene blue
DB09241,V04CG05,Guanylate cyclase soluble subunit alpha-2,Methylene blue
DB09241,V04CG05,"Nitric oxide synthase, brain",Methylene blue
DB09242,C02AC05,Alpha-2A adrenergic receptor,Moxonidine
DB09242,C02AC05,Nischarin,Moxonidine
DB09242,C02LC05,Alpha-2A adrenergic receptor,Moxonidine
DB09242,C02LC05,Nischarin,Moxonidine
DB09245,N06AG03,Amine oxidase [flavin-containing] A,Toloxatone
DB09256,L01BC03,Thymidylate synthase,Tegafur
DB09256,L01BC53,Thymidylate synthase,Tegafur
DB09258,B01AB12,Coagulation factor X,Bemiparin
DB09258,B01AB12,Antithrombin-III,Bemiparin
DB09258,B01AB12,Heparin cofactor 2,Bemiparin
DB09265,A10AE54,Glucagon-like peptide 1 receptor,Lixisenatide
DB09265,A10BJ03,Glucagon-like peptide 1 receptor,Lixisenatide
DB09266,V09IA09,Macrophage mannose receptor 1,Technetium Tc-99m tilmanocept
DB09270,C01EB09,"NADH dehydrogenase [ubiquinone] flavoprotein 3, mitochondrial",Ubidecarenone
DB09270,C01EB09,"Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial",Ubidecarenone
DB09272,A07DA06,Mu-type opioid receptor,Eluxadoline
DB09272,A07DA06,Delta-type opioid receptor,Eluxadoline
DB09272,A07DA06,Kappa-type opioid receptor,Eluxadoline
DB09273,R03DA11,"Phosphodiesterase 2A, cGMP-stimulated",Doxofylline
DB09273,R03DA11,Adenosine receptor A2a,Doxofylline
DB09273,R03DA11,Beta-2 adrenergic receptor,Doxofylline
DB09274,P01BE03,Malaria protein EXP-1,Artesunate
DB09274,P01BF02,Malaria protein EXP-1,Artesunate
DB09274,P01BF03,Malaria protein EXP-1,Artesunate
DB09274,P01BF06,Malaria protein EXP-1,Artesunate
DB09274,P01BF04,Malaria protein EXP-1,Artesunate
DB09275,A02BD08,ATP-dependent Clp protease ATP-binding subunit ClpX,Bismuth subcitrate potassium
DB09275,A02BX05,ATP-dependent Clp protease ATP-binding subunit ClpX,Bismuth subcitrate potassium
DBSALT001961,A02BD08,ATP-dependent Clp protease ATP-binding subunit ClpX,Bismuth subcitrate potassium
DBSALT001961,A02BX05,ATP-dependent Clp protease ATP-binding subunit ClpX,Bismuth subcitrate potassium
DB09279,C09DA10,Type-1 angiotensin II receptor,Fimasartan
DB09279,C09CA10,Type-1 angiotensin II receptor,Fimasartan
DB09279,C09DB09,Type-1 angiotensin II receptor,Fimasartan
DB09279,C10BX16,Type-1 angiotensin II receptor,Fimasartan
DB09280,R07AX30,Cystic fibrosis transmembrane conductance regulator,Lumacaftor
DB09282,C01DX12,Guanylate cyclase soluble subunit alpha-2,Molsidomine
DB09283,C01DX11,Platelet-derived growth factor receptor beta,Trapidil
DB09283,C01DX11,Cyclic nucleotide phosphodiesterase,Trapidil
DB09285,M01AX22,Arachidonate 5-lipoxygenase,Morniflumate
DB09285,M01AX22,Prostaglandin G/H synthase 2,Morniflumate
DB09285,M01AX22,Leukotriene B4 receptor 1,Morniflumate
DB09285,M01AX22,Thromboxane A2 receptor,Morniflumate
DB09286,N05AD05,Dopamine D2 receptor,Pipamperone
DB09286,N05AD05,5-hydroxytryptamine receptor 2A,Pipamperone
DB09286,N05AD05,Alpha-1 adrenergic receptors,Pipamperone
DB09286,N05AD05,Dopamine D4 receptor,Pipamperone
DB09286,N05AD05,Dopamine D1 receptor,Pipamperone
DB09286,N05AD05,Dopamine D3 receptor,Pipamperone
DB09286,N05AD05,5-hydroxytryptamine receptor 2B,Pipamperone
DB09286,N05AD05,Alpha-2A adrenergic receptor,Pipamperone
DB09288,N02BE05,Prostaglandin G/H synthase 1,Propacetamol
DB09288,N02BE05,Prostaglandin G/H synthase 2,Propacetamol
DB09288,N02BE05,Transient receptor potential cation channel subfamily V member 1,Propacetamol
DB09288,N02BE05,Cannabinoid receptor 1,Propacetamol
DB09289,N06AX14,Glutamate receptor 1,Tianeptine
DB09289,N06AX14,Mu-type opioid receptor,Tianeptine
DB09289,N06AX14,5-hydroxytryptamine receptor 1A,Tianeptine
DB09289,N06AX14,Dopamine D3 receptor,Tianeptine
DB09291,A04AD14,Neurokinin 1 receptor,Rolapitant
DB09292,C09DX04,Neprilysin,Sacubitril
DB09296,J05AP53,Nonstructural protein 5A,Ombitasvir
DB09296,J05AP52,Nonstructural protein 5A,Ombitasvir
DB09297,J05AP53,NS3/4A protein,Paritaprevir
DB09297,J05AP52,NS3/4A protein,Paritaprevir
DB09299,J05AR19,Reverse transcriptase/RNaseH,Tenofovir alafenamide
DB09299,J05AR19,Reverse transcriptase,Tenofovir alafenamide
DB09299,J05AR19,DNA polymerase,Tenofovir alafenamide
DB09299,J05AR20,Reverse transcriptase/RNaseH,Tenofovir alafenamide
DB09299,J05AR20,Reverse transcriptase,Tenofovir alafenamide
DB09299,J05AR20,DNA polymerase,Tenofovir alafenamide
DB09299,J05AR17,Reverse transcriptase/RNaseH,Tenofovir alafenamide
DB09299,J05AR17,Reverse transcriptase,Tenofovir alafenamide
DB09299,J05AR17,DNA polymerase,Tenofovir alafenamide
DB09299,J05AF13,Reverse transcriptase/RNaseH,Tenofovir alafenamide
DB09299,J05AF13,Reverse transcriptase,Tenofovir alafenamide
DB09299,J05AF13,DNA polymerase,Tenofovir alafenamide
DB09299,J05AR22,Reverse transcriptase/RNaseH,Tenofovir alafenamide
DB09299,J05AR22,Reverse transcriptase,Tenofovir alafenamide
DB09299,J05AR22,DNA polymerase,Tenofovir alafenamide
DB09299,J05AR18,Reverse transcriptase/RNaseH,Tenofovir alafenamide
DB09299,J05AR18,Reverse transcriptase,Tenofovir alafenamide
DB09299,J05AR18,DNA polymerase,Tenofovir alafenamide
DB09300,A03DB04,Muscarinic acetylcholine receptor M3,Butylscopolamine
DB09300,A03DB04,Muscarinic acetylcholine receptor M2,Butylscopolamine
DB09300,A03BB01,Muscarinic acetylcholine receptor M3,Butylscopolamine
DB09300,A03BB01,Muscarinic acetylcholine receptor M2,Butylscopolamine
DB11535,A03DB04,Muscarinic acetylcholine receptor M3,Butylscopolamine
DB11535,A03DB04,Muscarinic acetylcholine receptor M2,Butylscopolamine
DB11535,A03BB01,Muscarinic acetylcholine receptor M3,Butylscopolamine
DB11535,A03BB01,Muscarinic acetylcholine receptor M2,Butylscopolamine
DB09301,M01AX25,Brain-derived neurotrophic factor,Chondroitin sulfate
DB09301,M01AX25,Glial cell line-derived neurotrophic factor,Chondroitin sulfate
DB09301,M01AX25,Vascular endothelial growth factor A,Chondroitin sulfate
DB09301,M01AX25,C-C motif chemokine 2,Chondroitin sulfate
DB11353,M01AX25,Brain-derived neurotrophic factor,Chondroitin sulfate
DB11353,M01AX25,Glial cell line-derived neurotrophic factor,Chondroitin sulfate
DB11353,M01AX25,Vascular endothelial growth factor A,Chondroitin sulfate
DB11353,M01AX25,C-C motif chemokine 2,Chondroitin sulfate
DB11339,M01AX25,Brain-derived neurotrophic factor,Chondroitin sulfate
DB11339,M01AX25,Glial cell line-derived neurotrophic factor,Chondroitin sulfate
DB11339,M01AX25,Vascular endothelial growth factor A,Chondroitin sulfate
DB11339,M01AX25,C-C motif chemokine 2,Chondroitin sulfate
DB09302,C10AX14,Proprotein convertase subtilisin/kexin type 9,Alirocumab
DB09303,C10AX13,Proprotein convertase subtilisin/kexin type 9,Evolocumab
DB09310,B02BD11,Coagulation factor XIII B chain,Catridecacog
DB09319,J01CR50,Penicillin-binding protein,Carindacillin
DB09319,J01CA05,Penicillin-binding protein,Carindacillin
DB09324,J01CG01,Beta-lactamase,Sulbactam
DB09325,A01AA51,Hydroxyapatite,Sodium fluoride
DB09325,A01AA01,Hydroxyapatite,Sodium fluoride
DB09325,A12CD01,Hydroxyapatite,Sodium fluoride
DB09330,L01XE35,Epidermal growth factor receptor,Osimertinib
DB09331,L01XC24,ADP-ribosyl cyclase 1,Daratumumab
DB09333,V08AC08,Thyroxine 5-deiodinase,Iopodic acid
DB09333,V08AC10,Thyroxine 5-deiodinase,Iopodic acid
DB09338,C03BC01,"Alkaline phosphatase, tissue-nonspecific isozyme",Mersalyl
DB09338,C03BC01,Aquaporin-1,Mersalyl
DB09338,C03BC01,Monocarboxylate transporter 1,Mersalyl
DB09345,D04AB07,Voltage-gated sodium channel alpha subunit,Pramocaine
DB09345,C05AD07,Voltage-gated sodium channel alpha subunit,Pramocaine
DB09363,C02AA03,Synaptic vesicular amine transporter,Rauwolfia serpentina root
DB09363,C02LA08,Synaptic vesicular amine transporter,Rauwolfia serpentina root
APRD00786,C02AA03,Synaptic vesicular amine transporter,Rauwolfia serpentina root
APRD00786,C02LA08,Synaptic vesicular amine transporter,Rauwolfia serpentina root
DB00386,C02AA03,Synaptic vesicular amine transporter,Rauwolfia serpentina root
DB00386,C02LA08,Synaptic vesicular amine transporter,Rauwolfia serpentina root
DB09369,L02AA02,Estrogen receptor alpha,Polyestradiol phosphate
DB09371,G03FA09,Estrogen receptor alpha,Norethynodrel
DB09371,G03FA09,Androgen receptor,Norethynodrel
DB09371,G03FA09,Sex hormone-binding globulin,Norethynodrel
DB09389,G03FA10,Progesterone receptor,Norgestrel
DB09389,G03FA10,3-oxo-5-alpha-steroid 4-dehydrogenase 1,Norgestrel
DB09389,G03FA10,Androgen receptor,Norgestrel
DB09389,G03FB01,Progesterone receptor,Norgestrel
DB09389,G03FB01,3-oxo-5-alpha-steroid 4-dehydrogenase 1,Norgestrel
DB09389,G03FB01,Androgen receptor,Norgestrel
DB09389,G03AA06,Progesterone receptor,Norgestrel
DB09389,G03AA06,3-oxo-5-alpha-steroid 4-dehydrogenase 1,Norgestrel
DB09389,G03AA06,Androgen receptor,Norgestrel
DB09418,H03BC01,Sodium/iodide cotransporter,Potassium perchlorate
DB09421,V04CJ02,Thyrotropin Releasing Hormone Receptor,Protirelin
DB09456,A10AD02,Insulin receptor,Insulin beef
DB09456,A10AD02,Insulin-like growth factor 1 receptor,Insulin beef
DB09456,A10AC02,Insulin receptor,Insulin beef
DB09456,A10AC02,Insulin-like growth factor 1 receptor,Insulin beef
DB09456,A10AE02,Insulin receptor,Insulin beef
DB09456,A10AE02,Insulin-like growth factor 1 receptor,Insulin beef
DB09456,A10AB02,Insulin receptor,Insulin beef
DB09456,A10AB02,Insulin-like growth factor 1 receptor,Insulin beef
DB09462,A06AX01,Peroxisome proliferator-activated receptor delta,Glycerin
DB09462,A06AX01,Group IIE secretory phospholipase A2,Glycerin
DB09462,A06AX01,Inositol-3-phosphate synthase 1,Glycerin
DB09462,A06AX01,Alcohol dehydrogenase 1B,Glycerin
DB09462,A06AX01,"Inositol 1,4,5-trisphosphate receptor type 1",Glycerin
DB09462,A06AX01,Glycodelin,Glycerin
DB09462,A06AX01,Alpha-N-acetylgalactosaminidase,Glycerin
DB09462,A06AX01,ADP-ribosylation factor 1,Glycerin
DB09462,A06AX01,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Glycerin
DB09462,A06AX01,DNA mismatch repair protein MutL,Glycerin
DB09462,A06AX01,Ribonucleoside-diphosphate reductase 1 subunit beta,Glycerin
DB09462,A06AX01,A/G-specific adenine glycosylase,Glycerin
DB09462,A06AX01,tRNA (cytosine(38)-C(5))-methyltransferase,Glycerin
DB09462,A06AX01,Maleylacetoacetate isomerase,Glycerin
DB09462,A06AG04,Peroxisome proliferator-activated receptor delta,Glycerin
DB09462,A06AG04,Group IIE secretory phospholipase A2,Glycerin
DB09462,A06AG04,Inositol-3-phosphate synthase 1,Glycerin
DB09462,A06AG04,Alcohol dehydrogenase 1B,Glycerin
DB09462,A06AG04,"Inositol 1,4,5-trisphosphate receptor type 1",Glycerin
DB09462,A06AG04,Glycodelin,Glycerin
DB09462,A06AG04,Alpha-N-acetylgalactosaminidase,Glycerin
DB09462,A06AG04,ADP-ribosylation factor 1,Glycerin
DB09462,A06AG04,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Glycerin
DB09462,A06AG04,DNA mismatch repair protein MutL,Glycerin
DB09462,A06AG04,Ribonucleoside-diphosphate reductase 1 subunit beta,Glycerin
DB09462,A06AG04,A/G-specific adenine glycosylase,Glycerin
DB09462,A06AG04,tRNA (cytosine(38)-C(5))-methyltransferase,Glycerin
DB09462,A06AG04,Maleylacetoacetate isomerase,Glycerin
EXPT01027,A06AX01,Peroxisome proliferator-activated receptor delta,Glycerin
EXPT01027,A06AX01,Group IIE secretory phospholipase A2,Glycerin
EXPT01027,A06AX01,Inositol-3-phosphate synthase 1,Glycerin
EXPT01027,A06AX01,Alcohol dehydrogenase 1B,Glycerin
EXPT01027,A06AX01,"Inositol 1,4,5-trisphosphate receptor type 1",Glycerin
EXPT01027,A06AX01,Glycodelin,Glycerin
EXPT01027,A06AX01,Alpha-N-acetylgalactosaminidase,Glycerin
EXPT01027,A06AX01,ADP-ribosylation factor 1,Glycerin
EXPT01027,A06AX01,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Glycerin
EXPT01027,A06AX01,DNA mismatch repair protein MutL,Glycerin
EXPT01027,A06AX01,Ribonucleoside-diphosphate reductase 1 subunit beta,Glycerin
EXPT01027,A06AX01,A/G-specific adenine glycosylase,Glycerin
EXPT01027,A06AX01,tRNA (cytosine(38)-C(5))-methyltransferase,Glycerin
EXPT01027,A06AX01,Maleylacetoacetate isomerase,Glycerin
EXPT01027,A06AG04,Peroxisome proliferator-activated receptor delta,Glycerin
EXPT01027,A06AG04,Group IIE secretory phospholipase A2,Glycerin
EXPT01027,A06AG04,Inositol-3-phosphate synthase 1,Glycerin
EXPT01027,A06AG04,Alcohol dehydrogenase 1B,Glycerin
EXPT01027,A06AG04,"Inositol 1,4,5-trisphosphate receptor type 1",Glycerin
EXPT01027,A06AG04,Glycodelin,Glycerin
EXPT01027,A06AG04,Alpha-N-acetylgalactosaminidase,Glycerin
EXPT01027,A06AG04,ADP-ribosylation factor 1,Glycerin
EXPT01027,A06AG04,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Glycerin
EXPT01027,A06AG04,DNA mismatch repair protein MutL,Glycerin
EXPT01027,A06AG04,Ribonucleoside-diphosphate reductase 1 subunit beta,Glycerin
EXPT01027,A06AG04,A/G-specific adenine glycosylase,Glycerin
EXPT01027,A06AG04,tRNA (cytosine(38)-C(5))-methyltransferase,Glycerin
EXPT01027,A06AG04,Maleylacetoacetate isomerase,Glycerin
DB04077,A06AX01,Peroxisome proliferator-activated receptor delta,Glycerin
DB04077,A06AX01,Group IIE secretory phospholipase A2,Glycerin
DB04077,A06AX01,Inositol-3-phosphate synthase 1,Glycerin
DB04077,A06AX01,Alcohol dehydrogenase 1B,Glycerin
DB04077,A06AX01,"Inositol 1,4,5-trisphosphate receptor type 1",Glycerin
DB04077,A06AX01,Glycodelin,Glycerin
DB04077,A06AX01,Alpha-N-acetylgalactosaminidase,Glycerin
DB04077,A06AX01,ADP-ribosylation factor 1,Glycerin
DB04077,A06AX01,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Glycerin
DB04077,A06AX01,DNA mismatch repair protein MutL,Glycerin
DB04077,A06AX01,Ribonucleoside-diphosphate reductase 1 subunit beta,Glycerin
DB04077,A06AX01,A/G-specific adenine glycosylase,Glycerin
DB04077,A06AX01,tRNA (cytosine(38)-C(5))-methyltransferase,Glycerin
DB04077,A06AX01,Maleylacetoacetate isomerase,Glycerin
DB04077,A06AG04,Peroxisome proliferator-activated receptor delta,Glycerin
DB04077,A06AG04,Group IIE secretory phospholipase A2,Glycerin
DB04077,A06AG04,Inositol-3-phosphate synthase 1,Glycerin
DB04077,A06AG04,Alcohol dehydrogenase 1B,Glycerin
DB04077,A06AG04,"Inositol 1,4,5-trisphosphate receptor type 1",Glycerin
DB04077,A06AG04,Glycodelin,Glycerin
DB04077,A06AG04,Alpha-N-acetylgalactosaminidase,Glycerin
DB04077,A06AG04,ADP-ribosylation factor 1,Glycerin
DB04077,A06AG04,Bifunctional 3'-phosphoadenosine 5'-phosphosulfate synthase 1,Glycerin
DB04077,A06AG04,DNA mismatch repair protein MutL,Glycerin
DB04077,A06AG04,Ribonucleoside-diphosphate reductase 1 subunit beta,Glycerin
DB04077,A06AG04,A/G-specific adenine glycosylase,Glycerin
DB04077,A06AG04,tRNA (cytosine(38)-C(5))-methyltransferase,Glycerin
DB04077,A06AG04,Maleylacetoacetate isomerase,Glycerin
DB09472,A06AD13,Carbonic anhydrase 2,Sodium sulfate
DB09472,A06AD13,Carbonic anhydrase 1,Sodium sulfate
DB09472,A12CA02,Carbonic anhydrase 2,Sodium sulfate
DB09472,A12CA02,Carbonic anhydrase 1,Sodium sulfate
DB09476,A06AD13,Carbonic anhydrase 2,Sodium sulfate
DB09476,A06AD13,Carbonic anhydrase 1,Sodium sulfate
DB09476,A12CA02,Carbonic anhydrase 2,Sodium sulfate
DB09476,A12CA02,Carbonic anhydrase 1,Sodium sulfate
DB09481,A02AA01,Glutamate (NMDA) receptor,Magnesium carbonate
DB09481,V03AE04,Glutamate (NMDA) receptor,Magnesium carbonate
DB09481,A06AD01,Glutamate (NMDA) receptor,Magnesium carbonate
DB09488,R06AX18,Histamine H1 receptor,Acrivastine
DB09510,V04CX05,Urease,Urea C-13
DB09526,D11AX11,Tyrosinase,Hydroquinone
DB09532,V04CK01,Secretin receptor,Secretin human
BTD00039,V04CK01,Secretin receptor,Secretin human
BIOD00039,V04CK01,Secretin receptor,Secretin human
DB06369,V04CK01,Secretin receptor,Secretin human
DB00021,V04CK01,Secretin receptor,Secretin human
DB09559,L01XC22,Epidermal growth factor receptor,Necitumumab
DB05774,L01XC22,Epidermal growth factor receptor,Necitumumab
DB09564,A10AD06,Insulin receptor,Insulin degludec
DB09564,A10AD06,Insulin-like growth factor 1 receptor,Insulin degludec
DB09564,A10AE56,Insulin receptor,Insulin degludec
DB09564,A10AE56,Insulin-like growth factor 1 receptor,Insulin degludec
DB09564,A10AE06,Insulin receptor,Insulin degludec
DB09564,A10AE06,Insulin-like growth factor 1 receptor,Insulin degludec
DB11071,G04BX12,Prostaglandin G/H synthase 1,Phenyl salicylate
DB11071,G04BX12,Prostaglandin G/H synthase 2,Phenyl salicylate
DB11075,S01KA02,Epithelial cell adhesion molecule,Hypromellose
DB11081,D10AX01,"Glutamate dehydrogenase 1, mitochondrial",Aluminum chloride
DB11085,D10AX02,Thyroid peroxidase,Resorcinol
DB11085,S01AX06,Thyroid peroxidase,Resorcinol
DB11093,A12AA13,Extracellular calcium-sensing receptor,Calcium citrate
DB11093,A12AA13,Calreticulin,Calcium citrate
DB11093,A12AA13,Calcium and integrin-binding protein 1,Calcium citrate
DB11093,A12AA13,Programmed cell death protein 6,Calcium citrate
DB11093,A12AA13,Sorcin,Calcium citrate
DB11093,A12AA13,Calcineurin B homologous protein 1,Calcium citrate
DB11093,A12AA13,SPARC,Calcium citrate
DB11093,A12AA13,Calnexin,Calcium citrate
DB11093,A12AA13,Fibrillin-2,Calcium citrate
DB11093,A12AA13,Protein S100-B,Calcium citrate
DB11093,A12AA13,Calsequestrin-2,Calcium citrate
DB11093,A12AA13,Regucalcin,Calcium citrate
DB11093,A12AA13,Peflin,Calcium citrate
DB11093,A12AA13,Protein S100-A6,Calcium citrate
DB11093,A12AA13,Translationally-controlled tumor protein,Calcium citrate
DB11093,A12AA13,Calcium and integrin-binding family member 2,Calcium citrate
DB11093,A12AA13,Protein S100-A13,Calcium citrate
DB11093,A12AA13,Calsequestrin-1,Calcium citrate
DB11093,A12AA13,Nucleobindin-1,Calcium citrate
DB11093,A12AA13,Nucleobindin-2,Calcium citrate
DB11093,A12AA13,Calmodulin,Calcium citrate
DB11093,A12AA13,Fibrillin-3,Calcium citrate
